IL_t,IL_t_minus_1,log_Pt,P_imp_t_minus_1,Delta_log_P_t_to_t_plus_1,Delta_IL_hat_t_plus_1,importance_IL_t,importance_IL_t_minus_1,importance_P_imp_t_minus_1,importance_log_Pt,importance_Delta_log_P_t_to_t_plus_1,shap_shock_contribution,shap_state_contribution,shap_shock_share,shap_state_share,pool_name,pool_id,amm,pool_address,date,state_label
-0.0072028481987138,-0.0082822589917028,2.875666284729121,18.050881670486877,-0.0420899421739324,2.085935115814209,0.08083880658080211,0.08352967665618491,0.3609196014698335,0.3842402642282532,1.493927443665906,1.493927443665906,0.9095283489350737,0.6215747542621546,0.3784252457378454,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-11,High IL State
-0.0049140749350127,-0.0072028481987138,2.833576342555188,17.737238236216026,-0.0223804855948923,1.3884660005569458,0.00504665877232191,0.014265084371486256,0.2589528303755819,0.24397102081562486,0.8835442852777,0.8835442852777,0.522235594335015,0.6285082736574035,0.37149172634259653,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-12,Liquidity Stress State
-0.0038727081481844,-0.0049140749350127,2.811195856960296,17.006172094645294,0.0156660116992775,-0.7703242301940918,0.031928649733163894,0.049563362879835066,0.07253878278409556,0.06268576873667789,0.5648239557475226,0.5648239557475226,0.2167165641337724,0.7227059139983061,0.2772940860016939,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-13,Baseline State
-0.0045887920218933,-0.0038727081481844,2.826861868659573,16.629793186539285,0.0012490111270935,-0.04787386581301689,0.03279245492090428,0.022583116097077294,0.007673874837697228,0.02757919325761405,0.038967652577549854,0.038967652577549854,0.09062863911329286,0.30068493526426504,0.6993150647357349,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-14,Baseline State
-0.0046484671134436,-0.0045887920218933,2.8281108797866668,16.892367093971156,-0.0125348688766178,0.7061424255371094,0.015717262966397527,0.017062625368847492,0.11338344277950439,0.15108579831109198,0.46323678309455474,0.46323678309455474,0.29724912942584136,0.6091326288468635,0.3908673711531365,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-15,Baseline State
-0.0040668713561128,-0.0046484671134436,2.815576010910049,16.913479030211512,0.0087100537451871,-0.4343981444835663,0.027842595227113687,0.041146734827540006,0.0457267110077683,0.038030021935892326,0.2928683711724552,0.2928683711724552,0.1527460629983143,0.6572237089165326,0.3427762910834674,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-16,Baseline State
-0.0044669291167994,-0.0040668713561128,2.824286064655236,16.70279400153839,-0.0085072691529357,0.3776160478591919,0.02451032337764582,0.023507611644104698,0.05441481592400415,0.0924889118533754,0.26751396541635963,0.26751396541635963,0.19492166279913006,0.5784890892786081,0.42151091072139196,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-17,Baseline State
-0.0040759742333342,-0.0044669291167994,2.8157787955023004,16.848911657537744,0.001338878375956,-0.05785571038722992,0.024420652889820184,0.03129843356030952,0.008630708398972564,0.022050523674305645,0.04403414569758168,0.04403414569758168,0.08640031852340792,0.33759594107717183,0.6624040589228283,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-18,Baseline State
-0.0041363284287636,-0.0040759742333342,2.8171176738782564,16.7061814142554,0.0079565370474141,-0.4253367781639099,0.04135067293319947,0.03945787110553922,0.048439615058463094,0.04235891075856522,0.2649459979953461,0.2649459979953461,0.17160706985576699,0.6069044464617214,0.3930955535382785,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-19,Baseline State
-0.0045040446533768,-0.0041363284287636,2.8250742109256706,16.72856393969183,-0.0001996240697206,0.03639717027544975,0.02702943592415585,0.02500711924426382,0.018905946740610406,0.041828670007997865,0.016482819008057908,0.016482819008057908,0.11277117191702793,0.1275227085066268,0.8724772914933733,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-20,Baseline State
-0.0044946295604894,-0.0045040446533768,2.82487458685595,16.862196298854098,0.0165546624346677,-0.9791014194488525,0.0816578784656361,0.0818223217154697,0.10154359415259508,0.09940253290914916,0.6258913818932058,0.6258913818932058,0.36442632724285007,0.632010693254418,0.36798930674558195,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-21,Baseline State
-0.0053084581273464,-0.0044946295604894,2.8414292492906177,16.858830534559452,0.0338571328202363,-2.5994668006896973,0.16844944723946365,0.1434216143356517,0.3004449860201637,0.33254092128683105,1.6658261214947905,1.6658261214947905,0.94485696888211,0.6380805573970671,0.36191944260293285,WBTC-WETH,WBTC_WETH,Uniswap_V2,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,2024-01-22,Baseline State
